transaction_id,authorisation_id,card_id,product_id,transaction_datetime,settlement_date,transaction_type,merchant_id,mcc_code,transaction_amount,currency,interchange_amount,scheme_fee_amount,processor_fee_amount,net_settlement_amount,transaction_status
TXN-000047383,AUTH-000054518,CARD-0011446,PRD-00026,2026-06-22 08:42:18,2026-06-24,Purchase,MER-5999-6712,5999,117.78,EUR,0.4391,0.1766,0.0203,117.14,Settled
TXN-000047384,AUTH-000054519,CARD-0011496,PRD-00026,2026-06-22 18:49:42,2026-06-24,Purchase,MER-4121-2373,4121,36.4,EUR,0.4453,0.0596,0.0889,35.81,Settled
TXN-000047385,AUTH-000054520,CARD-0011469,PRD-00026,2026-06-22 07:12:56,2026-06-23,Purchase,MER-5541-8321,5541,46.61,EUR,0.1086,0.1226,0.1188,46.26,Settled
TXN-000047386,AUTH-000054521,CARD-0011446,PRD-00026,2026-06-22 01:42:16,2026-06-24,Purchase,MER-6051-3440,6051,60.12,EUR,0.33,0.0555,0.1175,59.62,Settled
TXN-000047387,AUTH-000054522,CARD-0011530,PRD-00026,2026-06-23 07:31:11,2026-06-24,ATM Withdrawal,MER-6011-9644,6011,11.37,EUR,0.1243,0.0257,0.057,11.16,Settled
TXN-000047388,AUTH-000054523,CARD-0011451,PRD-00026,2026-06-23 19:44:35,2026-06-23,Purchase,MER-4121-1146,4121,17.06,EUR,0.0879,0.0461,0.1488,16.78,Settled
TXN-000047389,AUTH-000054524,CARD-0011458,PRD-00026,2026-06-24 04:45:57,2026-06-24,Purchase,MER-4900-9383,4900,68.25,EUR,0.8711,0.1999,0.0338,67.15,Settled
TXN-000047390,AUTH-000054525,CARD-0011326,PRD-00026,2026-06-24 03:28:49,2026-06-24,Purchase,MER-7832-7947,7832,49.77,EUR,0.8837,0.0806,0.147,48.66,Settled
TXN-000047391,AUTH-000054527,CARD-0011481,PRD-00026,2026-06-24 11:50:22,2026-06-25,Purchase,MER-7832-7947,7832,43.61,EUR,0.6925,0.1119,0.117,42.69,Settled
TXN-000047392,AUTH-000054530,CARD-0011563,PRD-00026,2026-06-24 21:02:25,2026-06-25,Purchase,MER-5541-8568,5541,10.8,EUR,0.1687,0.0211,0.0801,10.53,Settled
TXN-000047393,AUTH-000054531,CARD-0011449,PRD-00026,2026-06-24 16:18:47,2026-06-25,Purchase,MER-4814-8963,4814,75.69,EUR,0.6371,0.1406,0.0728,74.84,Settled
TXN-000047394,AUTH-000054533,CARD-0011298,PRD-00026,2026-06-24 06:35:59,2026-06-24,Purchase,MER-5812-8504,5812,84.81,EUR,1.2756,0.1067,0.0203,83.41,Settled
TXN-000047395,AUTH-000054534,CARD-0011553,PRD-00026,2026-06-24 04:50:06,2026-06-24,Purchase,MER-6051-3440,6051,41.46,EUR,0.4102,0.0337,0.1104,40.91,Settled
TXN-000047396,AUTH-000054537,CARD-0011513,PRD-00026,2026-06-25 22:51:59,2026-06-27,Purchase,MER-4511-6984,4511,51.67,EUR,0.3045,0.1356,0.1123,51.12,Settled
TXN-000047397,AUTH-000054538,CARD-0011536,PRD-00026,2026-06-25 22:35:49,2026-06-27,Purchase,MER-8220-1093,8220,38.46,EUR,0.1581,0.0693,0.1462,38.09,Settled
TXN-000047398,AUTH-000054540,CARD-0011407,PRD-00026,2026-06-25 16:07:54,2026-06-26,Purchase,MER-4814-5844,4814,110.29,EUR,0.9275,0.3222,0.1156,108.92,Settled
TXN-000047399,AUTH-000054541,CARD-0011322,PRD-00026,2026-06-25 19:12:43,2026-06-27,Refund,MER-5411-6841,5411,-113.62,EUR,0.7778,0.1559,0.132,-113.62,Settled
TXN-000047400,AUTH-000054542,CARD-0011461,PRD-00026,2026-06-25 01:09:54,2026-06-25,Purchase,MER-5200-5853,5200,51.3,EUR,0.2107,0.0491,0.0506,50.99,Settled
TXN-000047401,AUTH-000054544,CARD-0011300,PRD-00026,2026-06-25 09:29:43,2026-06-26,Purchase,MER-5999-5053,5999,142.17,EUR,0.6823,0.1745,0.0959,141.22,Settled
TXN-000047402,AUTH-000054545,CARD-0011473,PRD-00026,2026-06-25 22:37:45,2026-06-25,Purchase,MER-5411-3745,5411,36.03,EUR,0.4245,0.024,0.1059,35.48,Settled
TXN-000047403,AUTH-000054546,CARD-0011555,PRD-00026,2026-06-25 07:26:57,2026-06-27,Purchase,MER-4121-5773,4121,71.12,EUR,0.5144,0.1291,0.0911,70.39,Settled
TXN-000047404,AUTH-000054547,CARD-0011321,PRD-00026,2026-06-25 06:59:44,2026-06-26,Purchase,MER-5734-2587,5734,82.4,EUR,1.0046,0.0725,0.084,81.24,Settled
TXN-000047405,AUTH-000054548,CARD-0011471,PRD-00026,2026-06-25 19:06:11,2026-06-25,Purchase,MER-5651-6982,5651,239.55,EUR,3.5584,0.3251,0.0805,235.59,Settled
TXN-000047406,AUTH-000054549,CARD-0011421,PRD-00026,2026-06-26 15:21:06,2026-06-28,Purchase,MER-8220-1093,8220,126.74,EUR,1.3629,0.0971,0.0457,125.23,Settled
TXN-000047407,AUTH-000054550,CARD-0011364,PRD-00026,2026-06-26 05:08:01,2026-06-27,Purchase,MER-5964-1976,5964,108.28,EUR,0.7539,0.2112,0.1147,107.2,Settled
TXN-000047408,AUTH-000054551,CARD-0011525,PRD-00026,2026-06-26 01:24:24,2026-06-26,Purchase,MER-4511-7980,4511,124.55,EUR,1.7741,0.3339,0.0607,122.38,Settled
TXN-000047409,AUTH-000054552,CARD-0011512,PRD-00026,2026-06-26 18:33:05,2026-06-27,Purchase,MER-7011-4383,7011,48.36,EUR,0.6524,0.1448,0.0247,47.54,Settled
TXN-000047410,AUTH-000054554,CARD-0011355,PRD-00026,2026-06-26 17:51:46,2026-06-27,Purchase,MER-7832-9582,7832,62.84,EUR,1.0152,0.0666,0.0555,61.7,Settled
TXN-000047411,AUTH-000054556,CARD-0011471,PRD-00026,2026-06-26 05:22:22,2026-06-27,Purchase,MER-8220-6692,8220,58.94,EUR,0.4723,0.0638,0.0849,58.32,Settled
TXN-000047412,AUTH-000054557,CARD-0011461,PRD-00026,2026-06-26 08:03:08,2026-06-27,Purchase,MER-5734-9156,5734,162.3,EUR,1.5071,0.2712,0.0994,160.42,Settled
TXN-000047413,AUTH-000054558,CARD-0011506,PRD-00026,2026-06-26 14:14:26,2026-06-27,Purchase,MER-6051-6516,6051,139.49,EUR,0.7544,0.0755,0.0474,138.61,Settled
TXN-000047414,AUTH-000054561,CARD-0011359,PRD-00026,2026-06-27 03:37:43,2026-06-27,Purchase,MER-6051-6516,6051,300.87,EUR,2.3805,0.8087,0.0544,297.63,Settled
TXN-000047415,AUTH-000054563,CARD-0011449,PRD-00026,2026-06-27 00:04:20,2026-06-27,Purchase,MER-5812-8517,5812,15.96,EUR,0.0738,0.0081,0.1356,15.74,Settled
TXN-000047416,AUTH-000054564,CARD-0011374,PRD-00026,2026-06-27 20:33:22,2026-06-28,Purchase,MER-5732-3674,5732,89.89,EUR,0.5382,0.1116,0.0737,89.17,Settled
TXN-000047417,AUTH-000054567,CARD-0011455,PRD-00026,2026-06-27 00:58:13,2026-06-28,Purchase,MER-4814-5844,4814,7.02,EUR,0.1059,0.013,0.0638,6.84,Settled
TXN-000047418,AUTH-000054568,CARD-0011501,PRD-00026,2026-06-27 08:57:06,2026-06-27,Purchase,MER-4511-6984,4511,48.15,EUR,0.4306,0.0359,0.0363,47.65,Settled
TXN-000047419,AUTH-000054569,CARD-0011514,PRD-00026,2026-06-27 22:07:57,2026-06-30,Purchase,MER-5311-8236,5311,359.49,EUR,4.3881,0.4071,0.0442,354.65,Settled
TXN-000047420,AUTH-000054570,CARD-0011314,PRD-00026,2026-06-27 16:10:30,2026-06-29,Purchase,MER-5651-6982,5651,66.67,EUR,0.5172,0.161,0.0405,65.95,Settled
TXN-000047421,AUTH-000054571,CARD-0011364,PRD-00026,2026-06-27 01:58:58,2026-06-29,Purchase,MER-4511-6984,4511,93.77,EUR,1.3514,0.0792,0.0852,92.25,Settled
TXN-000047422,AUTH-000054572,CARD-0011372,PRD-00026,2026-06-28 11:32:18,2026-06-28,Purchase,MER-5200-5853,5200,113.62,EUR,1.9603,0.2444,0.0983,111.32,Settled
TXN-000047423,AUTH-000054573,CARD-0011505,PRD-00026,2026-06-28 09:46:08,2026-06-29,Purchase,MER-5200-4423,5200,110.24,EUR,1.1433,0.3103,0.102,108.68,Settled
TXN-000047424,AUTH-000054574,CARD-0011325,PRD-00026,2026-06-28 05:15:36,2026-06-30,Reversal,MER-5200-5853,5200,40.12,EUR,0.5005,0.0575,0.0902,39.47,Reversed
TXN-000047425,AUTH-000054575,CARD-0011505,PRD-00026,2026-06-28 00:47:26,2026-06-30,Purchase,MER-5200-5853,5200,163.36,EUR,0.8752,0.1804,0.0485,162.26,Settled
TXN-000047426,AUTH-000054576,CARD-0011366,PRD-00026,2026-06-28 16:55:18,2026-06-28,Purchase,MER-4900-7182,4900,61.06,EUR,0.9301,0.0534,0.0654,60.01,Settled
TXN-000047427,AUTH-000054577,CARD-0011329,PRD-00026,2026-06-28 11:52:43,2026-06-28,Purchase,MER-4900-7182,4900,248.44,EUR,3.1477,0.6495,0.116,244.53,Settled
TXN-000047428,AUTH-000054578,CARD-0011523,PRD-00026,2026-06-28 05:20:24,2026-06-28,Purchase,MER-5311-2389,5311,21.45,EUR,0.2227,0.048,0.1037,21.08,Settled
TXN-000047429,AUTH-000054579,CARD-0011477,PRD-00026,2026-06-28 04:17:58,2026-06-28,Purchase,MER-7832-9582,7832,50.23,EUR,0.8073,0.1023,0.1084,49.21,Settled
TXN-000047430,AUTH-000054582,CARD-0011411,PRD-00026,2026-06-28 17:59:39,2026-06-28,Purchase,MER-5734-2587,5734,113.2,EUR,1.8928,0.2843,0.0447,110.98,Settled
TXN-000047431,AUTH-000054583,CARD-0011395,PRD-00026,2026-06-29 11:23:44,2026-07-01,Purchase,MER-4900-9233,4900,68.67,EUR,0.4247,0.0723,0.1237,68.05,Settled
TXN-000047432,AUTH-000054584,CARD-0011476,PRD-00026,2026-06-29 01:00:34,2026-06-29,Purchase,MER-5964-1976,5964,88.94,EUR,0.795,0.1149,0.0369,87.99,Settled
TXN-000047433,AUTH-000054586,CARD-0011458,PRD-00026,2026-06-29 21:57:57,2026-07-02,Purchase,MER-5732-3674,5732,275.71,EUR,3.6006,0.7793,0.0412,271.29,Settled
TXN-000047434,AUTH-000054587,CARD-0011509,PRD-00026,2026-06-29 01:47:49,2026-06-29,Purchase,MER-5200-4423,5200,144.31,EUR,2.1823,0.3987,0.1133,141.62,Settled
TXN-000047435,AUTH-000054588,CARD-0011298,PRD-00026,2026-06-29 23:34:20,2026-06-30,Purchase,MER-5541-8321,5541,18.47,EUR,0.132,0.0259,0.0278,18.28,Settled
TXN-000047436,AUTH-000054590,CARD-0011512,PRD-00026,2026-06-29 02:50:28,2026-07-01,Refund,MER-4900-7182,4900,-92.97,EUR,1.2237,0.1553,0.0419,-92.97,Settled
TXN-000047437,AUTH-000054591,CARD-0011319,PRD-00026,2026-06-29 23:34:37,2026-06-29,Purchase,MER-5311-2389,5311,12.54,EUR,0.0668,0.024,0.0244,12.42,Settled
TXN-000047438,AUTH-000054592,CARD-0011461,PRD-00026,2026-06-29 15:31:24,2026-06-30,Purchase,MER-5411-3745,5411,53.83,EUR,0.7817,0.0784,0.1095,52.86,Settled
TXN-000047439,AUTH-000054593,CARD-0011366,PRD-00026,2026-06-29 20:46:16,2026-06-29,Purchase,MER-7832-7947,7832,45.77,EUR,0.4636,0.0865,0.0533,45.17,Settled
TXN-000047440,AUTH-000054594,CARD-0011363,PRD-00026,2026-06-30 13:42:21,2026-06-30,Purchase,MER-5999-5053,5999,36.01,EUR,0.6264,0.1041,0.0585,35.22,Settled
TXN-000047441,AUTH-000054595,CARD-0011484,PRD-00026,2026-06-30 10:50:18,2026-06-30,Purchase,MER-4511-6984,4511,64.63,EUR,0.4594,0.1195,0.1163,63.93,Settled
TXN-000047442,AUTH-000054596,CARD-0011477,PRD-00026,2026-06-30 21:06:30,2026-07-03,Refund,MER-4121-5773,4121,-19.19,EUR,0.0422,0.0134,0.0258,-19.19,Settled
TXN-000047443,AUTH-000054597,CARD-0011449,PRD-00026,2026-06-30 03:26:43,2026-07-01,Purchase,MER-8220-1093,8220,29.91,EUR,0.1029,0.0391,0.1364,29.63,Settled
TXN-000047444,AUTH-000054598,CARD-0011515,PRD-00026,2026-06-30 05:03:54,2026-07-01,Purchase,MER-5964-1976,5964,204.36,EUR,1.5407,0.2229,0.0298,202.57,Settled
TXN-000047445,AUTH-000054599,CARD-0011397,PRD-00026,2026-06-30 16:17:13,2026-07-02,ATM Withdrawal,MER-6011-9644,6011,42.8,EUR,0.5213,0.0226,0.1249,42.13,Settled
TXN-000047446,AUTH-000054600,CARD-0011378,PRD-00026,2026-06-30 12:49:29,2026-06-30,Purchase,MER-8220-6692,8220,48.89,EUR,0.7189,0.0736,0.1239,47.97,Settled
TXN-000047447,AUTH-000054603,CARD-0011571,PRD-00027,2024-07-11 10:29:43,2024-07-11,Purchase,MER-5999-5053,5999,48.83,EUR,0.7946,0.1373,0.0853,47.81,Settled
TXN-000047448,AUTH-000054604,CARD-0011569,PRD-00027,2024-07-20 15:00:20,2024-07-20,Purchase,MER-7832-7947,7832,131.59,EUR,1.9583,0.3401,0.0692,129.22,Settled
TXN-000047449,AUTH-000054605,CARD-0011572,PRD-00027,2024-07-21 03:14:40,2024-07-21,Purchase,MER-5541-8321,5541,196.37,EUR,0.7953,0.2161,0.0342,195.32,Settled
TXN-000047450,AUTH-000054606,CARD-0011572,PRD-00027,2024-08-04 06:59:07,2024-08-05,Purchase,MER-5651-6982,5651,140.47,EUR,0.7666,0.2794,0.134,139.29,Settled
TXN-000047451,AUTH-000054607,CARD-0011568,PRD-00027,2024-08-07 07:01:24,2024-08-07,Purchase,MER-5734-2587,5734,20.11,EUR,0.3151,0.0307,0.0303,19.73,Settled
TXN-000047452,AUTH-000054608,CARD-0011575,PRD-00027,2024-08-07 07:27:25,2024-08-08,Purchase,MER-5999-5053,5999,105.7,EUR,1.5295,0.1505,0.0845,103.94,Settled
TXN-000047453,AUTH-000054609,CARD-0011576,PRD-00027,2024-08-16 21:21:55,2024-08-17,Purchase,MER-5311-8236,5311,25.8,EUR,0.245,0.0597,0.1251,25.37,Settled
TXN-000047454,AUTH-000054610,CARD-0011572,PRD-00027,2024-08-18 10:13:40,2024-08-18,Purchase,MER-6051-3440,6051,122.95,EUR,0.3869,0.356,0.0374,122.17,Settled
TXN-000047455,AUTH-000054611,CARD-0011569,PRD-00027,2024-08-21 08:23:13,2024-08-21,Purchase,MER-4511-6984,4511,61.6,EUR,0.6775,0.1741,0.053,60.7,Settled
TXN-000047456,AUTH-000054612,CARD-0011566,PRD-00027,2024-08-24 07:44:01,2024-08-24,Purchase,MER-5964-1976,5964,30.91,EUR,0.1653,0.0583,0.0548,30.63,Settled
TXN-000047457,AUTH-000054613,CARD-0011567,PRD-00027,2024-09-04 10:29:59,2024-09-06,Purchase,MER-7832-9582,7832,41.47,EUR,0.4707,0.1199,0.1395,40.74,Settled
TXN-000047458,AUTH-000054614,CARD-0011584,PRD-00027,2024-09-05 10:37:49,2024-09-05,Refund,MER-5999-9885,5999,-109.02,EUR,0.2736,0.1106,0.0446,-109.02,Settled
TXN-000047459,AUTH-000054615,CARD-0011574,PRD-00027,2024-09-11 09:16:12,2024-09-11,Purchase,MER-6051-6516,6051,168.06,EUR,1.566,0.4105,0.0298,166.05,Settled
TXN-000047460,AUTH-000054616,CARD-0011582,PRD-00027,2024-09-18 14:15:02,2024-09-19,Purchase,MER-5964-8191,5964,55.31,EUR,0.7531,0.076,0.089,54.39,Settled
TXN-000047461,AUTH-000054617,CARD-0011572,PRD-00027,2024-09-19 08:11:05,2024-09-20,Purchase,MER-5311-8236,5311,284.76,EUR,4.315,0.8037,0.1133,279.53,Settled
TXN-000047462,AUTH-000054618,CARD-0011583,PRD-00027,2024-09-20 09:14:24,2024-09-22,Purchase,MER-5732-2321,5732,54.91,EUR,0.1242,0.1039,0.1185,54.56,Settled
TXN-000047463,AUTH-000054619,CARD-0011579,PRD-00027,2024-09-21 00:52:17,2024-09-21,Purchase,MER-5734-2587,5734,57.44,EUR,0.6943,0.0677,0.0648,56.61,Settled
TXN-000047464,AUTH-000054620,CARD-0011569,PRD-00027,2024-09-25 18:47:23,2024-09-26,Purchase,MER-4121-2373,4121,21.66,EUR,0.26,0.0162,0.0667,21.32,Settled
TXN-000047465,AUTH-000054621,CARD-0011580,PRD-00027,2024-09-29 09:37:10,2024-10-01,Purchase,MER-6051-6516,6051,131.98,EUR,1.8711,0.2708,0.0949,129.74,Settled
TXN-000047466,AUTH-000054624,CARD-0011589,PRD-00027,2024-10-03 19:48:07,2024-10-03,Purchase,MER-5411-1932,5411,300.83,EUR,4.292,0.8558,0.1218,295.56,Settled
TXN-000047467,AUTH-000054625,CARD-0011588,PRD-00027,2024-10-05 09:44:35,2024-10-06,Purchase,MER-5999-5053,5999,44.07,EUR,0.3119,0.038,0.0695,43.65,Settled
TXN-000047468,AUTH-000054627,CARD-0011582,PRD-00027,2024-10-07 21:22:00,2024-10-08,Purchase,MER-5311-2389,5311,87.99,EUR,1.0322,0.0548,0.1234,86.78,Settled
TXN-000047469,AUTH-000054629,CARD-0011566,PRD-00027,2024-10-14 02:45:03,2024-10-16,Purchase,MER-5732-2321,5732,68.34,EUR,0.4893,0.0606,0.1117,67.68,Settled
TXN-000047470,AUTH-000054630,CARD-0011591,PRD-00027,2024-10-16 12:15:55,2024-10-18,Purchase,MER-5411-8259,5411,31.49,EUR,0.3935,0.0175,0.1472,30.93,Settled
TXN-000047471,AUTH-000054631,CARD-0011593,PRD-00027,2024-10-20 00:46:27,2024-10-21,ATM Withdrawal,MER-6011-9644,6011,51.08,EUR,0.3345,0.0729,0.0734,50.6,Settled
TXN-000047472,AUTH-000054632,CARD-0011582,PRD-00027,2024-10-22 06:49:16,2024-10-22,Purchase,MER-7832-9582,7832,68.7,EUR,0.4073,0.0951,0.0703,68.13,Settled
TXN-000047473,AUTH-000054633,CARD-0011570,PRD-00027,2024-10-23 08:19:19,2024-10-23,Purchase,MER-5732-2321,5732,62.75,EUR,0.4975,0.1335,0.1489,61.97,Settled
TXN-000047474,AUTH-000054634,CARD-0011566,PRD-00027,2024-10-23 00:16:10,2024-10-24,Purchase,MER-5651-4855,5651,25.41,EUR,0.3283,0.0129,0.1165,24.95,Settled
TXN-000047475,AUTH-000054635,CARD-0011587,PRD-00027,2024-10-26 13:14:44,2024-10-28,Purchase,MER-5999-6712,5999,26.0,EUR,0.0982,0.0197,0.0425,25.84,Settled
TXN-000047476,AUTH-000054636,CARD-0011575,PRD-00027,2024-10-30 05:55:47,2024-10-30,Purchase,MER-8011-7504,8011,205.89,EUR,1.8097,0.1967,0.0703,203.81,Settled
TXN-000047477,AUTH-000054637,CARD-0011577,PRD-00027,2024-11-01 02:34:24,2024-11-01,Purchase,MER-5999-9885,5999,62.71,EUR,0.8043,0.0565,0.0207,61.83,Settled
TXN-000047478,AUTH-000054638,CARD-0011597,PRD-00027,2024-11-03 03:10:21,2024-11-03,Refund,MER-7832-9582,7832,-321.93,EUR,4.8126,0.2868,0.082,-321.93,Settled
TXN-000047479,AUTH-000054639,CARD-0011571,PRD-00027,2024-11-07 07:36:48,2024-11-07,Purchase,MER-8220-6692,8220,61.71,EUR,0.4765,0.1543,0.1017,60.98,Settled
TXN-000047480,AUTH-000054640,CARD-0011574,PRD-00027,2024-11-11 20:09:24,2024-11-14,Reversal,MER-8220-6692,8220,27.13,EUR,0.2041,0.0244,0.0782,26.82,Reversed
TXN-000047481,AUTH-000054641,CARD-0011579,PRD-00027,2024-11-11 17:04:55,2024-11-11,Purchase,MER-8011-1419,8011,11.9,EUR,0.0976,0.0318,0.1112,11.66,Settled
TXN-000047482,AUTH-000054642,CARD-0011600,PRD-00027,2024-11-12 16:54:33,2024-11-13,Purchase,MER-6051-6516,6051,69.75,EUR,1.0998,0.0815,0.0681,68.5,Settled
TXN-000047483,AUTH-000054643,CARD-0011570,PRD-00027,2024-11-13 15:48:16,2024-11-13,Purchase,MER-5200-4423,5200,44.27,EUR,0.1123,0.0349,0.1056,44.02,Settled
TXN-000047484,AUTH-000054645,CARD-0011576,PRD-00027,2024-11-14 22:51:04,2024-11-15,Purchase,MER-6051-6516,6051,60.77,EUR,0.2634,0.1205,0.1087,60.28,Settled
TXN-000047485,AUTH-000054646,CARD-0011588,PRD-00027,2024-11-18 21:43:08,2024-11-19,Purchase,MER-5732-3674,5732,116.93,EUR,0.3798,0.1393,0.0355,116.38,Settled
TXN-000047486,AUTH-000054647,CARD-0011597,PRD-00027,2024-11-24 02:28:40,2024-11-24,Purchase,MER-7832-7947,7832,90.91,EUR,0.1932,0.2618,0.0264,90.43,Settled
TXN-000047487,AUTH-000054648,CARD-0011587,PRD-00027,2024-11-26 09:37:24,2024-11-26,Purchase,MER-5200-4423,5200,606.36,EUR,1.7698,1.5997,0.0764,602.91,Settled
TXN-000047488,AUTH-000054649,CARD-0011589,PRD-00027,2024-11-29 07:15:10,2024-11-30,Purchase,MER-5812-3477,5812,26.39,EUR,0.1639,0.0405,0.136,26.05,Settled
TXN-000047489,AUTH-000054650,CARD-0011569,PRD-00027,2024-11-29 13:25:56,2024-11-29,Purchase,MER-5411-1932,5411,87.03,EUR,0.8398,0.1844,0.0263,85.98,Settled
TXN-000047490,AUTH-000054651,CARD-0011595,PRD-00027,2024-11-29 19:56:42,2024-11-30,Purchase,MER-5200-4423,5200,53.12,EUR,0.4071,0.0674,0.0775,52.57,Settled
TXN-000047491,AUTH-000054652,CARD-0011597,PRD-00027,2024-11-29 12:05:42,2024-12-01,Purchase,MER-5200-4423,5200,61.34,EUR,0.5262,0.0384,0.0237,60.75,Settled
TXN-000047492,AUTH-000054653,CARD-0011599,PRD-00027,2024-11-30 20:14:17,2024-12-02,Purchase,MER-5734-2587,5734,90.14,EUR,0.8895,0.2692,0.1414,88.84,Settled
TXN-000047493,AUTH-000054654,CARD-0011601,PRD-00027,2024-12-01 18:25:07,2024-12-03,ATM Withdrawal,MER-6011-9644,6011,83.09,EUR,0.2702,0.061,0.1172,82.64,Settled
TXN-000047494,AUTH-000054655,CARD-0011571,PRD-00027,2024-12-02 03:53:11,2024-12-03,Purchase,MER-5541-8321,5541,42.44,EUR,0.1114,0.0445,0.0848,42.2,Settled
TXN-000047495,AUTH-000054656,CARD-0011592,PRD-00027,2024-12-03 20:53:45,2024-12-04,Purchase,MER-5541-8568,5541,14.14,EUR,0.1055,0.009,0.0533,13.97,Settled
TXN-000047496,AUTH-000054657,CARD-0011585,PRD-00027,2024-12-08 13:11:41,2024-12-08,ATM Withdrawal,MER-6011-9644,6011,61.76,EUR,0.781,0.1202,0.08,60.78,Settled
TXN-000047497,AUTH-000054658,CARD-0011600,PRD-00027,2024-12-10 07:00:05,2024-12-12,ATM Withdrawal,MER-6011-9644,6011,45.57,EUR,0.095,0.0287,0.024,45.42,Settled
TXN-000047498,AUTH-000054660,CARD-0011570,PRD-00027,2024-12-11 06:44:04,2024-12-13,Purchase,MER-4511-7355,4511,9.96,EUR,0.0414,0.0233,0.0649,9.83,Settled
TXN-000047499,AUTH-000054661,CARD-0011588,PRD-00027,2024-12-11 05:42:05,2024-12-13,Purchase,MER-4511-7980,4511,153.45,EUR,1.6208,0.265,0.0205,151.54,Settled
TXN-000047500,AUTH-000054662,CARD-0011606,PRD-00027,2024-12-14 06:08:51,2024-12-14,Purchase,MER-4814-8963,4814,468.19,EUR,2.6767,0.4296,0.0887,465.0,Settled
TXN-000047501,AUTH-000054663,CARD-0011593,PRD-00027,2024-12-18 19:44:16,2024-12-20,Purchase,MER-5964-8191,5964,28.37,EUR,0.2448,0.047,0.0214,28.06,Settled
TXN-000047502,AUTH-000054664,CARD-0011582,PRD-00027,2024-12-19 16:46:33,2024-12-20,Purchase,MER-4900-9383,4900,115.55,EUR,0.8144,0.2001,0.0763,114.46,Settled
TXN-000047503,AUTH-000054665,CARD-0011580,PRD-00027,2024-12-21 12:15:56,2024-12-21,Purchase,MER-7011-4383,7011,308.11,EUR,3.228,0.6103,0.1043,304.17,Settled
TXN-000047504,AUTH-000054666,CARD-0011582,PRD-00027,2024-12-21 22:35:31,2024-12-24,Purchase,MER-5311-8236,5311,158.16,EUR,2.2312,0.3781,0.1016,155.45,Settled
TXN-000047505,AUTH-000054667,CARD-0011602,PRD-00027,2024-12-21 13:21:25,2024-12-21,Purchase,MER-7011-4383,7011,40.2,EUR,0.6814,0.1122,0.1048,39.3,Settled
TXN-000047506,AUTH-000054668,CARD-0011584,PRD-00027,2024-12-21 09:06:45,2024-12-22,ATM Withdrawal,MER-6011-5763,6011,64.77,EUR,0.8267,0.0451,0.0783,63.82,Settled
TXN-000047507,AUTH-000054669,CARD-0011579,PRD-00027,2024-12-24 20:47:11,2024-12-25,Purchase,MER-5812-8517,5812,18.64,EUR,0.1925,0.0371,0.133,18.28,Settled
TXN-000047508,AUTH-000054670,CARD-0011569,PRD-00027,2024-12-26 00:25:10,2024-12-26,Purchase,MER-5200-5853,5200,108.61,EUR,0.32,0.2308,0.0278,108.03,Settled
TXN-000047509,AUTH-000054671,CARD-0011571,PRD-00027,2024-12-26 13:24:27,2024-12-26,Purchase,MER-5732-3674,5732,13.41,EUR,0.1145,0.0286,0.0974,13.17,Settled
TXN-000047510,AUTH-000054672,CARD-0011572,PRD-00027,2024-12-27 15:02:13,2024-12-27,Purchase,MER-5541-4915,5541,88.91,EUR,1.3688,0.0623,0.0504,87.43,Settled
TXN-000047511,AUTH-000054673,CARD-0011567,PRD-00027,2024-12-28 18:32:21,2024-12-30,ATM Withdrawal,MER-6011-9644,6011,36.43,EUR,0.3256,0.0819,0.1163,35.91,Settled
TXN-000047512,AUTH-000054674,CARD-0011581,PRD-00027,2024-12-31 13:39:51,2025-01-01,ATM Withdrawal,MER-6011-9644,6011,52.57,EUR,0.673,0.0323,0.0906,51.77,Settled
TXN-000047513,AUTH-000054675,CARD-0011590,PRD-00027,2025-01-01 06:24:15,2025-01-03,Purchase,MER-5311-8236,5311,36.36,EUR,0.0893,0.0333,0.0588,36.18,Settled
TXN-000047514,AUTH-000054676,CARD-0011576,PRD-00027,2025-01-01 21:51:27,2025-01-03,Purchase,MER-5732-3674,5732,65.09,EUR,0.7262,0.1565,0.099,64.11,Settled
TXN-000047515,AUTH-000054677,CARD-0011585,PRD-00027,2025-01-05 19:37:55,2025-01-07,Purchase,MER-5541-2498,5541,89.04,EUR,0.9306,0.1589,0.0302,87.92,Settled
TXN-000047516,AUTH-000054678,CARD-0011584,PRD-00027,2025-01-07 20:38:01,2025-01-08,Purchase,MER-8220-6692,8220,25.23,EUR,0.4068,0.0737,0.0911,24.66,Settled
TXN-000047517,AUTH-000054679,CARD-0011590,PRD-00027,2025-01-10 09:17:33,2025-01-12,Purchase,MER-8220-1093,8220,141.93,EUR,1.8386,0.1319,0.1206,139.84,Settled
TXN-000047518,AUTH-000054680,CARD-0011610,PRD-00027,2025-01-11 05:17:30,2025-01-12,Purchase,MER-8220-1093,8220,238.85,EUR,2.4505,0.4117,0.0549,235.93,Settled
TXN-000047519,AUTH-000054682,CARD-0011602,PRD-00027,2025-01-12 09:01:24,2025-01-13,Purchase,MER-7011-4383,7011,16.92,EUR,0.2075,0.0424,0.1037,16.57,Settled
TXN-000047520,AUTH-000054683,CARD-0011601,PRD-00027,2025-01-13 07:15:05,2025-01-15,Purchase,MER-8220-6692,8220,32.3,EUR,0.071,0.0676,0.1292,32.03,Settled
