card_id,product_id,cardholder_ref,card_type,issue_date,activation_date,expiry_date,card_status
CARD-0012167,PRD-00029,CH-251C8C20,Virtual,2026-06-06,2026-06-10,2030-06-06,Active
CARD-0012168,PRD-00029,CH-FCE28232,Virtual,2026-06-18,2026-06-23,2031-06-18,Blocked
CARD-0012169,PRD-00029,CH-A94C4F2F,Virtual,2026-06-23,2026-06-25,2031-06-23,Active
CARD-0012170,PRD-00029,CH-EF5EECAF,Virtual,2026-06-20,2026-06-23,2030-06-20,Active
CARD-0012171,PRD-00029,CH-992ADA0B,Virtual,2026-06-09,2026-06-11,2031-06-09,Expired
CARD-0012172,PRD-00029,CH-0B2EADB9,Virtual,2026-06-11,2026-06-11,2030-06-11,Closed
CARD-0012173,PRD-00029,CH-608AF5EE,Virtual,2026-06-22,2026-06-23,2030-06-22,Active
CARD-0012174,PRD-00029,CH-2528CF08,Virtual,2026-06-06,2026-06-08,2031-06-06,Active
CARD-0012175,PRD-00029,CH-8B1035DF,Virtual,2026-06-25,2026-06-30,2031-06-25,Expired
CARD-0012176,PRD-00029,CH-8378DD18,Virtual,2026-06-26,2026-07-01,2030-06-26,Active
CARD-0012177,PRD-00029,CH-1FC38609,Virtual,2026-06-19,2026-06-23,2029-06-19,Active
CARD-0012178,PRD-00029,CH-1666BC2B,Virtual,2026-06-04,2026-06-08,2031-06-04,Active
CARD-0012179,PRD-00029,CH-B24F59F9,Virtual,2026-06-21,2026-06-24,2031-06-21,Active
CARD-0012180,PRD-00029,CH-F22D1294,Virtual,2026-06-27,2026-07-02,2030-06-27,Active
CARD-0012181,PRD-00029,CH-D9155E77,Virtual,2026-06-01,2026-06-03,2031-06-01,Blocked
CARD-0012182,PRD-00029,CH-AD596310,Virtual,2026-06-05,2026-06-07,2029-06-05,Closed
CARD-0012183,PRD-00029,CH-BAA6302F,Virtual,2026-06-22,2026-06-25,2031-06-22,Blocked
CARD-0012184,PRD-00029,CH-8548A5AF,Virtual,2026-06-17,2026-06-22,2031-06-17,Active
CARD-0012185,PRD-00029,CH-9398DAAD,Virtual,2026-06-07,2026-06-11,2031-06-07,Active
CARD-0012186,PRD-00029,CH-94E60CED,Virtual,2026-06-01,2026-06-05,2029-06-01,Closed
CARD-0012187,PRD-00029,CH-99AB2084,Virtual,2026-06-22,2026-06-23,2031-06-22,Active
CARD-0012188,PRD-00029,CH-EE0B349C,Virtual,2026-06-11,2026-06-13,2031-06-11,Blocked
CARD-0012189,PRD-00029,CH-7D866EAA,Virtual,2026-06-16,2026-06-20,2031-06-16,Active
CARD-0012190,PRD-00029,CH-8BD959DB,Virtual,2026-06-23,2026-06-26,2031-06-23,Active
CARD-0012191,PRD-00029,CH-55F3D1E7,Virtual,2026-06-01,2026-06-02,2029-06-01,Active
CARD-0012192,PRD-00029,CH-844BF02F,Virtual,2026-06-25,2026-06-27,2029-06-25,Active
CARD-0012193,PRD-00029,CH-9EABEFFC,Virtual,2026-06-18,2026-06-23,2031-06-18,Active
CARD-0012194,PRD-00029,CH-FEB1D313,Virtual,2026-06-23,2026-06-24,2030-06-23,Active
CARD-0012195,PRD-00029,CH-0268E69E,Virtual,2026-06-23,2026-06-27,2029-06-23,Active
CARD-0012196,PRD-00029,CH-36151724,Virtual,2026-06-15,2026-06-16,2031-06-15,Active
CARD-0012197,PRD-00029,CH-DAA9F6DC,Virtual,2026-06-09,2026-06-11,2029-06-09,Active
CARD-0012198,PRD-00029,CH-5039DF9A,Virtual,2026-06-23,2026-06-25,2031-06-23,Active
CARD-0012199,PRD-00029,CH-183F1AA9,Virtual,2026-06-01,2026-06-01,2030-06-01,Active
CARD-0012200,PRD-00029,CH-D43F46DE,Virtual,2026-06-18,2026-06-23,2029-06-18,Active
CARD-0012201,PRD-00029,CH-7603FCE3,Virtual,2026-06-13,2026-06-13,2029-06-13,Active
CARD-0012202,PRD-00029,CH-D5329488,Virtual,2026-06-01,2026-06-05,2029-06-01,Closed
CARD-0012203,PRD-00029,CH-2D91F696,Virtual,2026-06-27,2026-07-02,2030-06-27,Active
CARD-0012204,PRD-00029,CH-6A1747F5,Virtual,2026-06-04,2026-06-09,2031-06-04,Blocked
CARD-0012205,PRD-00029,CH-4E1A443A,Virtual,2026-06-05,2026-06-07,2031-06-05,Active
CARD-0012206,PRD-00029,CH-7CEDCD0C,Virtual,2026-06-17,2026-06-22,2029-06-17,Active
CARD-0012207,PRD-00029,CH-122F0F94,Virtual,2026-06-19,2026-06-20,2030-06-19,Active
CARD-0012208,PRD-00029,CH-E4425217,Virtual,2026-06-11,2026-06-16,2030-06-11,Expired
CARD-0012209,PRD-00029,CH-B092E5D3,Virtual,2026-06-19,2026-06-21,2030-06-19,Active
CARD-0012210,PRD-00029,CH-94ACD159,Virtual,2026-06-14,2026-06-14,2029-06-14,Active
CARD-0012211,PRD-00029,CH-6457BE65,Virtual,2026-06-05,2026-06-10,2031-06-05,Closed
CARD-0012212,PRD-00029,CH-2AAC2C7F,Virtual,2026-06-25,2026-06-29,2031-06-25,Closed
CARD-0012213,PRD-00029,CH-C37BEEAB,Virtual,2026-06-15,2026-06-15,2029-06-15,Active
CARD-0012214,PRD-00029,CH-0351DFD7,Virtual,2026-06-20,2026-06-20,2029-06-20,Active
CARD-0012215,PRD-00029,CH-FDB94388,Virtual,2026-06-11,2026-06-11,2029-06-11,Active
CARD-0012216,PRD-00029,CH-CB9BB441,Virtual,2026-06-16,2026-06-16,2030-06-16,Active
CARD-0012217,PRD-00029,CH-1D6B5978,Virtual,2026-06-28,2026-06-29,2030-06-28,Active
CARD-0012218,PRD-00029,CH-FBD1C5FF,Virtual,2026-06-06,2026-06-06,2030-06-06,Active
CARD-0012219,PRD-00029,CH-EBC19F82,Virtual,2026-06-20,2026-06-21,2030-06-20,Active
CARD-0012220,PRD-00029,CH-3DF8C0C9,Virtual,2026-06-22,2026-06-23,2030-06-22,Active
CARD-0012221,PRD-00029,CH-DC695EFE,Virtual,2026-06-04,2026-06-07,2030-06-04,Active
CARD-0012222,PRD-00029,CH-9411BD98,Virtual,2026-06-23,2026-06-23,2031-06-23,Active
CARD-0012223,PRD-00029,CH-0B9FEC78,Virtual,2026-06-23,2026-06-23,2031-06-23,Active
CARD-0012224,PRD-00029,CH-D5B50C21,Virtual,2026-06-03,2026-06-04,2029-06-03,Active
CARD-0012225,PRD-00029,CH-AC2C96E7,Virtual,2026-06-23,2026-06-26,2029-06-23,Active
CARD-0012226,PRD-00029,CH-BFEEA37A,Virtual,2026-06-19,2026-06-21,2030-06-19,Active
CARD-0012227,PRD-00029,CH-C6CA565F,Virtual,2026-06-21,2026-06-22,2030-06-21,Active
CARD-0012228,PRD-00029,CH-577CB0AC,Virtual,2026-06-06,2026-06-11,2029-06-06,Active
CARD-0012229,PRD-00029,CH-F7BA4319,Virtual,2026-06-26,2026-06-28,2029-06-26,Active
CARD-0012230,PRD-00029,CH-AE19E2B4,Virtual,2026-06-04,2026-06-06,2030-06-04,Active
CARD-0012231,PRD-00029,CH-8C542108,Virtual,2026-06-13,2026-06-17,2029-06-13,Active
CARD-0012232,PRD-00029,CH-2734BF11,Virtual,2026-06-01,2026-06-06,2031-06-01,Active
CARD-0012233,PRD-00029,CH-FFCAF334,Virtual,2026-06-20,2026-06-21,2031-06-20,Active
CARD-0012234,PRD-00029,CH-A1D27505,Virtual,2026-06-17,2026-06-22,2031-06-17,Closed
CARD-0012235,PRD-00029,CH-5278DB82,Virtual,2026-06-19,2026-06-24,2031-06-19,Active
CARD-0012236,PRD-00029,CH-578EFFFE,Virtual,2026-06-20,2026-06-25,2030-06-20,Active
CARD-0012237,PRD-00029,CH-45B75B82,Virtual,2026-06-09,2026-06-09,2029-06-09,Active
CARD-0012238,PRD-00029,CH-B358279C,Virtual,2026-06-14,2026-06-15,2031-06-14,Active
CARD-0012239,PRD-00029,CH-8EC23F07,Virtual,2026-06-11,2026-06-11,2030-06-11,Active
CARD-0012240,PRD-00029,CH-A11D19A4,Virtual,2026-06-01,2026-06-02,2031-06-01,Active
CARD-0012241,PRD-00029,CH-E739FC11,Virtual,2026-06-15,2026-06-15,2030-06-15,Closed
CARD-0012242,PRD-00029,CH-D502A21B,Virtual,2026-06-02,2026-06-04,2030-06-02,Active
CARD-0012243,PRD-00029,CH-E5E55049,Virtual,2026-06-24,2026-06-28,2030-06-24,Expired
CARD-0012244,PRD-00029,CH-1B36101D,Virtual,2026-06-17,2026-06-17,2031-06-17,Blocked
CARD-0012245,PRD-00029,CH-2EA4790B,Virtual,2026-06-12,2026-06-16,2030-06-12,Active
CARD-0012246,PRD-00029,CH-CFA41FFA,Virtual,2026-06-10,2026-06-12,2031-06-10,Active
CARD-0012247,PRD-00029,CH-8AC08318,Virtual,2026-06-06,2026-06-07,2031-06-06,Active
CARD-0012248,PRD-00029,CH-9925DF49,Virtual,2026-06-21,2026-06-21,2030-06-21,Active
CARD-0012249,PRD-00029,CH-1900C321,Virtual,2026-06-16,2026-06-18,2029-06-16,Active
CARD-0012250,PRD-00029,CH-C5C68438,Virtual,2026-06-05,2026-06-08,2030-06-05,Active
CARD-0012251,PRD-00029,CH-3BD75053,Virtual,2026-06-21,2026-06-25,2031-06-21,Active
CARD-0012252,PRD-00029,CH-37B678C4,Virtual,2026-06-02,2026-06-03,2031-06-02,Active
CARD-0012253,PRD-00029,CH-3E0B6622,Virtual,2026-06-20,2026-06-23,2029-06-20,Active
CARD-0012254,PRD-00029,CH-CD0D01EF,Virtual,2026-06-06,2026-06-06,2030-06-06,Active
CARD-0012255,PRD-00029,CH-8574FE6D,Virtual,2026-06-21,2026-06-23,2031-06-21,Active
CARD-0012256,PRD-00029,CH-C6718BA3,Virtual,2026-06-05,2026-06-07,2029-06-05,Active
CARD-0012257,PRD-00029,CH-A68E851A,Virtual,2026-06-27,2026-06-27,2030-06-27,Active
CARD-0012258,PRD-00029,CH-A95EBCE8,Virtual,2026-06-08,2026-06-11,2029-06-08,Active
CARD-0012259,PRD-00029,CH-C9CB6705,Virtual,2026-06-05,2026-06-05,2031-06-05,Active
CARD-0012260,PRD-00029,CH-22B76D0E,Virtual,2026-06-07,2026-06-09,2029-06-07,Expired
CARD-0012261,PRD-00029,CH-BAB8A244,Virtual,2026-06-28,2026-06-28,2029-06-28,Active
CARD-0012262,PRD-00029,CH-BFCF648C,Virtual,2026-06-04,2026-06-06,2029-06-04,Active
CARD-0012263,PRD-00029,CH-2D03FB11,Virtual,2026-06-14,2026-06-15,2030-06-14,Blocked
CARD-0012264,PRD-00029,CH-7BC3B7B1,Virtual,2026-06-03,2026-06-08,2030-06-03,Active
CARD-0012265,PRD-00029,CH-302CBA2F,Virtual,2026-06-16,2026-06-21,2031-06-16,Active
CARD-0012266,PRD-00029,CH-C2ABD8E0,Virtual,2026-06-01,2026-06-05,2030-06-01,Active
CARD-0012267,PRD-00029,CH-66848D4A,Virtual,2026-06-05,2026-06-08,2031-06-05,Active
CARD-0012268,PRD-00029,CH-E099AB65,Virtual,2026-06-16,2026-06-17,2029-06-16,Closed
CARD-0012269,PRD-00029,CH-9F27BC06,Virtual,2026-06-14,2026-06-18,2029-06-14,Active
CARD-0012270,PRD-00029,CH-6DC5559B,Virtual,2026-06-15,2026-06-20,2030-06-15,Active
CARD-0012271,PRD-00029,CH-B141D1F0,Virtual,2026-06-16,2026-06-20,2031-06-16,Active
CARD-0012272,PRD-00029,CH-A828211D,Virtual,2026-06-15,2026-06-18,2031-06-15,Active
CARD-0012273,PRD-00029,CH-F980C29C,Virtual,2026-06-22,2026-06-24,2031-06-22,Active
CARD-0012274,PRD-00029,CH-2E257FEE,Virtual,2026-06-03,2026-06-03,2029-06-03,Active
CARD-0012275,PRD-00029,CH-2BF14F70,Virtual,2026-06-28,2026-06-30,2030-06-28,Active
CARD-0012276,PRD-00029,CH-D9DA15E6,Virtual,2026-06-20,2026-06-21,2031-06-20,Active
CARD-0012277,PRD-00030,CH-B0376816,Physical,2026-05-23,2026-05-24,2030-05-23,Active
CARD-0012278,PRD-00030,CH-CABAC975,Physical,2026-05-19,2026-05-22,2030-05-19,Active
CARD-0012279,PRD-00030,CH-CF8DDCD6,Virtual,2026-05-04,2026-05-07,2029-05-04,Active
CARD-0012280,PRD-00030,CH-AC783741,Virtual,2026-05-11,2026-05-16,2029-05-11,Active
CARD-0012281,PRD-00030,CH-BBC7F19E,Physical,2026-05-06,2026-05-07,2029-05-06,Active
CARD-0012282,PRD-00030,CH-4EFC8D6D,Physical,2026-05-27,2026-06-01,2030-05-27,Active
CARD-0012283,PRD-00030,CH-E43D482D,Virtual,2026-05-10,2026-05-14,2029-05-10,Active
CARD-0012284,PRD-00030,CH-CA7898E6,Physical,2026-05-24,2026-05-25,2029-05-24,Active
CARD-0012285,PRD-00030,CH-2B0EE2C8,Virtual,2026-05-25,2026-05-26,2031-05-25,Active
CARD-0012286,PRD-00030,CH-8D80D237,Physical,2026-05-07,2026-05-10,2029-05-07,Active
CARD-0012287,PRD-00030,CH-27C1D438,Virtual,2026-05-13,2026-05-15,2031-05-13,Blocked
CARD-0012288,PRD-00030,CH-07E3A513,Virtual,2026-05-22,2026-05-26,2030-05-22,Expired
CARD-0012289,PRD-00030,CH-3EA16E1D,Physical,2026-05-16,2026-05-20,2029-05-16,Active
CARD-0012290,PRD-00030,CH-5E2BCAB9,Physical,2026-05-17,2026-05-17,2031-05-17,Active
CARD-0012291,PRD-00030,CH-4EC22C2A,Virtual,2026-05-04,2026-05-05,2030-05-04,Active
CARD-0012292,PRD-00030,CH-B398E4FC,Physical,2026-05-08,2026-05-11,2031-05-08,Active
CARD-0012293,PRD-00030,CH-1E3640B1,Virtual,2026-05-04,2026-05-04,2030-05-04,Active
CARD-0012294,PRD-00030,CH-6D0102F9,Physical,2026-05-06,2026-05-09,2030-05-06,Active
CARD-0012295,PRD-00030,CH-561BE345,Virtual,2026-05-28,2026-05-30,2029-05-28,Active
CARD-0012296,PRD-00030,CH-021081CD,Virtual,2026-05-26,2026-05-31,2031-05-26,Active
CARD-0012297,PRD-00030,CH-48F63A9E,Physical,2026-05-13,2026-05-16,2031-05-13,Active
CARD-0012298,PRD-00030,CH-59FF60D6,Virtual,2026-05-03,2026-05-05,2030-05-03,Active
CARD-0012299,PRD-00030,CH-9EBB05CA,Physical,2026-05-28,2026-05-30,2029-05-28,Active
CARD-0012300,PRD-00030,CH-31490475,Physical,2026-05-21,2026-05-21,2031-05-21,Active
CARD-0012301,PRD-00030,CH-4FA0B716,Virtual,2026-05-27,2026-05-29,2030-05-27,Active
CARD-0012302,PRD-00030,CH-4CD22B5D,Virtual,2026-05-02,2026-05-04,2029-05-02,Active
CARD-0012303,PRD-00030,CH-17E50B8D,Physical,2026-05-25,2026-05-27,2031-05-25,Active
CARD-0012304,PRD-00030,CH-0E491353,Physical,2026-05-10,2026-05-13,2029-05-10,Active
CARD-0012305,PRD-00030,CH-2DD86931,Virtual,2026-05-13,2026-05-15,2030-05-13,Closed
CARD-0012306,PRD-00030,CH-AADA8BA0,Virtual,2026-05-18,2026-05-18,2030-05-18,Active
CARD-0012307,PRD-00030,CH-1212C8D8,Virtual,2026-05-04,2026-05-04,2031-05-04,Active
CARD-0012308,PRD-00030,CH-517C8165,Virtual,2026-05-17,2026-05-22,2029-05-17,Active
CARD-0012309,PRD-00030,CH-44651BE5,Virtual,2026-05-08,2026-05-10,2030-05-08,Blocked
CARD-0012310,PRD-00030,CH-97F84962,Virtual,2026-05-19,2026-05-21,2030-05-19,Active
CARD-0012311,PRD-00030,CH-A2592EB5,Physical,2026-05-23,2026-05-28,2029-05-23,Active
CARD-0012312,PRD-00030,CH-7AF3F398,Physical,2026-05-08,2026-05-13,2031-05-08,Active
CARD-0012313,PRD-00030,CH-6ECAD0F5,Virtual,2026-05-17,2026-05-20,2031-05-17,Active
CARD-0012314,PRD-00030,CH-FFBD04FD,Physical,2026-05-11,2026-05-13,2030-05-11,Active
CARD-0012315,PRD-00030,CH-C67E7FFB,Virtual,2026-05-09,2026-05-11,2031-05-09,Active
CARD-0012316,PRD-00030,CH-3BD59326,Physical,2026-05-22,2026-05-27,2030-05-22,Active
CARD-0012317,PRD-00030,CH-17E093CA,Physical,2026-05-15,2026-05-18,2031-05-15,Active
CARD-0012318,PRD-00030,CH-D5B31D9A,Virtual,2026-05-15,2026-05-20,2031-05-15,Active
CARD-0012319,PRD-00030,CH-8AB12C8D,Physical,2026-05-21,2026-05-21,2030-05-21,Active
CARD-0012320,PRD-00030,CH-9BDC44E5,Physical,2026-05-01,2026-05-03,2029-05-01,Active
CARD-0012321,PRD-00030,CH-9F012883,Virtual,2026-05-04,2026-05-08,2029-05-04,Active
CARD-0012322,PRD-00030,CH-CB430603,Virtual,2026-05-06,2026-05-09,2029-05-06,Active
CARD-0012323,PRD-00030,CH-A759361D,Physical,2026-05-15,2026-05-17,2031-05-15,Active
CARD-0012324,PRD-00030,CH-4B4742FC,Physical,2026-05-12,2026-05-14,2030-05-12,Active
CARD-0012325,PRD-00030,CH-AC608144,Virtual,2026-05-28,2026-06-02,2029-05-28,Active
CARD-0012326,PRD-00030,CH-301503EE,Physical,2026-05-18,2026-05-23,2030-05-18,Active
CARD-0012327,PRD-00030,CH-339A34CB,Virtual,2026-05-13,2026-05-14,2030-05-13,Expired
CARD-0012328,PRD-00030,CH-8473D2D6,Physical,2026-05-15,2026-05-16,2030-05-15,Active
CARD-0012329,PRD-00030,CH-F3C818B7,Virtual,2026-05-01,2026-05-01,2029-05-01,Active
CARD-0012330,PRD-00030,CH-78FEEC67,Virtual,2026-05-01,2026-05-01,2030-05-01,Active
CARD-0012331,PRD-00030,CH-F5024ACD,Physical,2026-05-15,2026-05-20,2029-05-15,Active
CARD-0012332,PRD-00030,CH-6FA97DE7,Virtual,2026-05-02,2026-05-06,2031-05-02,Active
CARD-0012333,PRD-00030,CH-BB4DB99F,Virtual,2026-05-15,2026-05-18,2030-05-15,Active
CARD-0012334,PRD-00030,CH-C6AAF4FC,Physical,2026-05-08,2026-05-08,2030-05-08,Active
CARD-0012335,PRD-00030,CH-49B868C2,Physical,2026-05-19,2026-05-24,2029-05-19,Closed
CARD-0012336,PRD-00030,CH-BA3AB69D,Physical,2026-05-19,2026-05-20,2030-05-19,Active
CARD-0012337,PRD-00030,CH-F19B583F,Virtual,2026-05-02,2026-05-07,2030-05-02,Active
CARD-0012338,PRD-00030,CH-8DF2BBDD,Virtual,2026-05-12,2026-05-17,2029-05-12,Active
CARD-0012339,PRD-00030,CH-7323EAB3,Virtual,2026-05-04,2026-05-08,2031-05-04,Active
CARD-0012340,PRD-00030,CH-D239ABDF,Virtual,2026-05-17,2026-05-18,2030-05-17,Active
CARD-0012341,PRD-00030,CH-DCA9FD33,Virtual,2026-05-07,2026-05-07,2030-05-07,Active
CARD-0012342,PRD-00030,CH-C2559353,Physical,2026-05-04,2026-05-09,2031-05-04,Active
CARD-0012343,PRD-00030,CH-E7468A52,Virtual,2026-05-06,2026-05-09,2029-05-06,Active
CARD-0012344,PRD-00030,CH-9F18336D,Physical,2026-05-13,2026-05-16,2031-05-13,Active
CARD-0012345,PRD-00030,CH-45A07117,Physical,2026-05-05,2026-05-07,2029-05-05,Closed
CARD-0012346,PRD-00030,CH-7AC7578F,Virtual,2026-05-04,2026-05-06,2031-05-04,Closed
CARD-0012347,PRD-00030,CH-021D1D13,Physical,2026-05-04,2026-05-08,2031-05-04,Active
CARD-0012348,PRD-00030,CH-CE81D541,Virtual,2026-05-14,2026-05-16,2029-05-14,Active
CARD-0012349,PRD-00030,CH-F5CD6DB1,Physical,2026-05-08,2026-05-10,2029-05-08,Closed
CARD-0012350,PRD-00030,CH-35A3B604,Physical,2026-05-06,2026-05-08,2029-05-06,Active
CARD-0012351,PRD-00030,CH-D6E9EBE0,Physical,2026-05-07,2026-05-10,2029-05-07,Active
CARD-0012352,PRD-00030,CH-5400CEAE,Virtual,2026-05-15,2026-05-17,2029-05-15,Active
CARD-0012353,PRD-00030,CH-1FE5D69E,Physical,2026-05-20,2026-05-25,2031-05-20,Blocked
CARD-0012354,PRD-00030,CH-338F8CE9,Physical,2026-05-13,2026-05-17,2030-05-13,Closed
CARD-0012355,PRD-00030,CH-9787EDF2,Virtual,2026-05-24,2026-05-27,2030-05-24,Active
CARD-0012356,PRD-00030,CH-4622D06E,Virtual,2026-05-23,2026-05-24,2031-05-23,Active
CARD-0012357,PRD-00030,CH-F3150CF7,Physical,2026-05-17,2026-05-17,2031-05-17,Active
CARD-0012358,PRD-00030,CH-46576FEE,Virtual,2026-05-26,2026-05-27,2029-05-26,Active
CARD-0012359,PRD-00030,CH-BACF5012,Physical,2026-05-22,2026-05-26,2031-05-22,Active
CARD-0012360,PRD-00030,CH-AABE05A3,Physical,2026-05-08,2026-05-09,2030-05-08,Expired
CARD-0012361,PRD-00030,CH-6F02EB0D,Physical,2026-05-07,2026-05-09,2030-05-07,Active
CARD-0012362,PRD-00030,CH-89F4F37C,Virtual,2026-05-10,2026-05-15,2031-05-10,Active
CARD-0012363,PRD-00030,CH-74FCFA93,Virtual,2026-05-08,2026-05-12,2031-05-08,Active
CARD-0012364,PRD-00030,CH-1B430A8A,Virtual,2026-05-22,2026-05-25,2031-05-22,Active
CARD-0012365,PRD-00030,CH-DAEA3E48,Physical,2026-05-02,2026-05-05,2030-05-02,Blocked
CARD-0012366,PRD-00030,CH-DD00992F,Virtual,2026-05-04,2026-05-06,2030-05-04,Active
CARD-0012367,PRD-00030,CH-9590E345,Physical,2026-05-21,2026-05-22,2030-05-21,Active
CARD-0012368,PRD-00030,CH-42C7DE49,Physical,2026-05-22,2026-05-23,2031-05-22,Active
CARD-0012369,PRD-00030,CH-150046E3,Physical,2026-05-04,2026-05-09,2030-05-04,Active
CARD-0012370,PRD-00030,CH-C23B4FFA,Physical,2026-05-13,2026-05-15,2031-05-13,Blocked
CARD-0012371,PRD-00030,CH-42BDE34A,Physical,2026-05-16,2026-05-17,2031-05-16,Active
CARD-0012372,PRD-00030,CH-B74041D4,Virtual,2026-05-20,2026-05-22,2030-05-20,Active
CARD-0012373,PRD-00030,CH-1A45E565,Physical,2026-05-10,2026-05-12,2029-05-10,Active
CARD-0012374,PRD-00030,CH-D44AFDDE,Physical,2026-05-07,2026-05-08,2030-05-07,Active
CARD-0012375,PRD-00030,CH-BA575E20,Physical,2026-05-20,2026-05-22,2031-05-20,Active
CARD-0012376,PRD-00030,CH-56B5783D,Physical,2026-05-01,2026-05-02,2029-05-01,Active
CARD-0012377,PRD-00030,CH-8153AF6C,Virtual,2026-05-15,2026-05-18,2029-05-15,Closed
CARD-0012378,PRD-00030,CH-AFAC70BC,Virtual,2026-05-22,2026-05-22,2030-05-22,Active
CARD-0012379,PRD-00030,CH-A9850BD9,Virtual,2026-05-10,2026-05-10,2031-05-10,Active
CARD-0012380,PRD-00030,CH-E3068822,Virtual,2026-05-03,2026-05-05,2031-05-03,Active
CARD-0012381,PRD-00030,CH-345439FF,Physical,2026-05-25,2026-05-26,2030-05-25,Active
CARD-0012382,PRD-00030,CH-F83B6C67,Physical,2026-05-22,2026-05-22,2030-05-22,Active
CARD-0012383,PRD-00030,CH-E3393838,Physical,2026-05-03,2026-05-04,2030-05-03,Active
CARD-0012384,PRD-00030,CH-9352E5E1,Virtual,2026-05-12,2026-05-13,2031-05-12,Active
CARD-0012385,PRD-00030,CH-E208945F,Virtual,2026-05-26,2026-05-27,2031-05-26,Active
CARD-0012386,PRD-00030,CH-473AA92A,Physical,2026-05-25,2026-05-27,2029-05-25,Active
CARD-0012387,PRD-00030,CH-04427173,Virtual,2026-05-08,2026-05-10,2031-05-08,Active
CARD-0012388,PRD-00030,CH-68B1A6E5,Virtual,2026-05-26,2026-05-26,2030-05-26,Closed
CARD-0012389,PRD-00030,CH-939CFC04,Virtual,2026-05-16,2026-05-17,2030-05-16,Active
CARD-0012390,PRD-00030,CH-7C0664AA,Virtual,2026-05-06,2026-05-10,2031-05-06,Active
CARD-0012391,PRD-00030,CH-22BE2E23,Physical,2026-05-27,2026-05-30,2031-05-27,Closed
CARD-0012392,PRD-00030,CH-E6B519BF,Physical,2026-05-14,2026-05-15,2029-05-14,Active
CARD-0012393,PRD-00030,CH-CB9FA5EC,Physical,2026-05-22,2026-05-27,2030-05-22,Active
CARD-0012394,PRD-00030,CH-78BCAB5B,Physical,2026-05-27,2026-05-30,2029-05-27,Active
CARD-0012395,PRD-00030,CH-967BDAF2,Physical,2026-05-28,2026-05-31,2031-05-28,Active
CARD-0012396,PRD-00030,CH-CD318C53,Physical,2026-05-14,2026-05-18,2031-05-14,Active
CARD-0012397,PRD-00030,CH-F57ECB8E,Virtual,2026-05-01,2026-05-03,2030-05-01,Active
CARD-0012398,PRD-00030,CH-54979C9E,Physical,2026-05-08,2026-05-09,2029-05-08,Active
CARD-0012399,PRD-00030,CH-AEB7976F,Physical,2026-05-16,2026-05-21,2030-05-16,Active
CARD-0012400,PRD-00030,CH-52DFB707,Virtual,2026-05-14,2026-05-17,2031-05-14,Active
CARD-0012401,PRD-00030,CH-7D918FCB,Physical,2026-05-28,2026-05-29,2029-05-28,Active
CARD-0012402,PRD-00030,CH-C16D074A,Virtual,2026-05-08,2026-05-09,2030-05-08,Active
CARD-0012403,PRD-00030,CH-4D04CCF1,Virtual,2026-05-22,2026-05-24,2029-05-22,Active
CARD-0012404,PRD-00030,CH-1243A7D7,Physical,2026-05-15,2026-05-19,2029-05-15,Active
CARD-0012405,PRD-00030,CH-C18119A6,Virtual,2026-05-06,2026-05-11,2031-05-06,Active
CARD-0012406,PRD-00030,CH-499B0C67,Virtual,2026-05-23,2026-05-25,2031-05-23,Active
CARD-0012407,PRD-00030,CH-BFA7DB26,Physical,2026-05-06,2026-05-10,2030-05-06,Blocked
CARD-0012408,PRD-00030,CH-DE408BBE,Physical,2026-05-08,2026-05-11,2031-05-08,Active
CARD-0012409,PRD-00030,CH-322408FD,Physical,2026-05-24,2026-05-25,2031-05-24,Blocked
CARD-0012410,PRD-00030,CH-388211E0,Virtual,2026-05-25,2026-05-26,2030-05-25,Active
CARD-0012411,PRD-00030,CH-15A70B2D,Virtual,2026-05-26,2026-05-30,2031-05-26,Active
CARD-0012412,PRD-00030,CH-D9A3AF5A,Virtual,2026-05-17,2026-05-17,2029-05-17,Active
CARD-0012413,PRD-00030,CH-8C9D0E58,Physical,2026-05-22,2026-05-26,2031-05-22,Active
CARD-0012414,PRD-00030,CH-555DDDAC,Virtual,2026-05-18,2026-05-18,2031-05-18,Active
CARD-0012415,PRD-00030,CH-9C42831C,Physical,2026-05-20,2026-05-23,2029-05-20,Active
CARD-0012416,PRD-00030,CH-C253DAC4,Virtual,2026-05-05,2026-05-06,2030-05-05,Active
CARD-0012417,PRD-00030,CH-80F378CC,Virtual,2026-05-06,2026-05-07,2030-05-06,Active
CARD-0012418,PRD-00030,CH-E813BDC6,Physical,2026-05-13,2026-05-18,2030-05-13,Active
CARD-0012419,PRD-00030,CH-7D5EA741,Physical,2026-05-23,2026-05-24,2031-05-23,Active
CARD-0012420,PRD-00030,CH-6044ABD0,Virtual,2026-05-05,2026-05-06,2029-05-05,Active
CARD-0012421,PRD-00030,CH-E43B8B4C,Physical,2026-05-05,2026-05-08,2030-05-05,Active
CARD-0012422,PRD-00030,CH-6A3A6B21,Physical,2026-05-20,2026-05-24,2031-05-20,Active
CARD-0012423,PRD-00030,CH-31BDD7DE,Physical,2026-05-15,2026-05-20,2030-05-15,Active
CARD-0012424,PRD-00030,CH-40F46987,Physical,2026-05-22,2026-05-25,2030-05-22,Active
CARD-0012425,PRD-00030,CH-3616C37C,Virtual,2026-05-01,2026-05-05,2031-05-01,Active
CARD-0012426,PRD-00030,CH-6728CD49,Physical,2026-05-26,2026-05-27,2030-05-26,Blocked
